transaction_id,submitter_IBAN,submitter_BIC,receiver_IBAN,receiver_BIC,reference,amount,currency,transaction_date,transaction_time,is_suspicious
3b1f40e9-c3b8-4b32-a5cd-6b3188d64264,DE926450564868240631,XHCOGBC76HR,DE444265049235964428,AWYLGBFP4KG,Must almost bag difference.,3880.79,EUR,2021-02-27,23:55:40,False
22b50a07-29e0-4cea-8c05-279d0d74e5fa,DE173805082572407722,RNAQGBR1OTL,DE283324971125279762,MFJSGBW33GK,Message add already discover.,2580.6,USD,2020-02-03,18:07:51,False
e75a82dc-30bf-4b29-8b5b-78fd0102a1c1,DE055642571585039330,ZXQGGBOHD8M,DE928574287942270374,KQKOGB2T03J,Forget tonight fill every child nearly.,9183.62,EUR,2020-02-14,10:36:47,False
ce20f6a9-5926-4a90-94bc-43e95191afe9,DE037057240636379133,IEUSGBDY9FS,DE272349184835985621,XTUKGB1S4GK,Left two race ahead simply similar.,8939.6,EUR,2022-05-15,23:11:59,False
465382cd-a0d6-47bc-98b7-7ff992ce692e,DE654377482619532479,FDBIGBC9GQG,DE893269993585715218,WTFBGBB761C,Challenge deal much administration develop reveal popular.,1730.5,USD,2023-04-18,17:56:46,False
ed224539-d497-4967-ac5f-12827a40ce80,DE866631316839268072,VJGCGBEGWVG,DE229589871641566295,QXZTGBVK5H7,Fill around right time heavy store.,29.61,EUR,2020-12-26,04:48:17,False
c3d4a6e0-7a59-4df0-9a84-fe8a84be8c55,DE527749289776029519,JXYZGB494NQ,DE863121448070974636,UUDCGBO9P2E,Data others beautiful.,5632.0,EUR,2022-09-29,01:43:19,False
a94f53c3-b86e-4dfa-8947-aab1f52ead23,DE165789715116700496,IKTEGB2YIX0,DE451323590875059455,OZHZGB1I1JB,Standard development account common beat reach.,8732.17,USD,2021-11-22,07:37:40,False
c524e5e9-3a92-4f5c-ad2d-07a803de418a,DE409657902911766149,BRTHGBGLTS6,DE836710557718651197,ZUAEGBJQYOW,Entire realize strategy son against your heavy.,2110.96,EUR,2022-03-28,22:22:36,False
156d8439-6aed-43b8-82cf-8b51b48d6c05,DE984852367108101280,SHQSGB72BQM,DE150437501844842252,CATIGB8W4TI,Firm town though.,4391.5,USD,2023-10-17,20:09:16,False
62276b07-df18-41e1-8df1-eeae29014cee,DE710865051494554368,KXUVGBH1Q55,DE867622988542337429,AVVQGB8I2Z5,Measure culture put PM.,6291.64,EUR,2024-03-29,03:44:20,False
57cbe380-6171-43d2-bd97-db570353bfd2,DE562861414568631385,MBIAGBF2CFX,DE698407863237491805,XSZJGBVOHK4,Range behavior church strong light outside.,3986.23,EUR,2020-03-05,12:58:39,False
f7b68421-b170-469b-a8c4-c9c9f13b47e5,DE101746684914364660,ITOGGBKIV91,DE953975801136044398,TQPIGBA9XB7,Start these perhaps others let.,4366.97,USD,2022-07-21,13:50:26,False
576a30fb-ef0b-4ce3-9cf2-a9f4d072b532,DE763094546574821458,ZIAJGBLR18Y,DE220289579139516725,OZQJGBLE1B2,Himself head actually employee customer way war.,7387.65,USD,2021-10-01,20:53:15,False
e87a8818-a188-4f57-a71f-520663042d56,DE154336421533508311,LMQRGBGUNOI,DE301377992511809522,YIMOGBH7H85,Lay apply eight green scene but.,490.54,USD,2023-01-26,12:32:28,False
ba16bf34-e6be-468e-801a-90d075aef0ac,DE687188321360689806,AVOMGBU22H5,DE274934447419260548,TIKZGBHJ0KK,Watch source strategy claim teacher see.,9877.55,USD,2022-06-04,07:00:14,False
64013a23-697c-4cf2-adc9-161ec9180202,DE431602258794569691,PORUGBVLDYM,DE560359393527818790,DMNUGBMYXB9,Nature attack season condition civil.,2422.27,USD,2023-11-18,05:02:58,False
163b2913-d13b-4df8-9fb6-f9ca076cb037,DE086864094206740929,JCWFGBZ0FA7,DE942053009971751827,CFFIGBPHXKU,Toward scene school relate ask physical line.,5789.81,USD,2022-04-11,01:19:40,False
b5018e43-7f30-4b29-a492-9720a8335705,DE374465057596908249,YWEGGB0ZR49,DE003197985556363231,DSHXGBBHYPK,After black house sort eat look trip.,5123.44,EUR,2024-01-29,13:45:20,False
62105e93-3239-4c26-b7cf-0f1c8d5af7d7,DE757375494097562489,EPJOGBFRMB2,DE837666123332184819,NMHAGB8C63Y,Community including fine.,5892.9,USD,2024-02-19,08:36:27,False
808eb6c8-0299-4da9-a824-bb14f73c04f2,DE600284662154131411,RBFTGBM5VOF,DE348045580733253256,PFODGBN3BQT,Firm board result.,737.19,EUR,2020-10-09,15:46:58,False
f1a51ba0-c1d5-45b0-9fe1-363fb48c3605,DE747567615105486165,IGPFGBAVUTA,DE189381069417853882,UQGFGBHNO2B,Cultural yard lead chair.,6573.2,USD,2022-07-17,14:58:35,False
f2c6ac2f-31e6-4e34-b8cf-eb5c4f88e3c0,DE172874442290205356,OVPGGB091ER,DE469185763563215170,HRDVGBYGD7K,Model kitchen raise nearly significant become board.,3258.19,USD,2020-10-01,16:07:46,False
6097e684-eb36-4f42-99be-06b3f38c555e,DE980683697627170569,NIJCGB43XZ9,DE516353460558546151,HSTMGBTV5HL,Teach just both low inside.,5985.28,USD,2020-12-29,01:01:18,False
6ced7992-2ecf-4aaf-abf8-fd6ff9e14a3d,DE972464407858695389,AJYMGBZG1JI,DE819903777935767062,SYNOGBE1TES,Loss live office method.,7865.54,USD,2022-04-15,08:17:03,False
7b9d80c6-92f4-488e-a830-8c6e745ec65a,DE724669881398912646,KJOTGBZYPWQ,DE928246817544319922,IMFPGB0BWYS,Degree reason main test per.,3591.05,EUR,2021-09-29,06:52:23,False
c996c116-95b8-47b8-9022-7949d28c64a9,DE069957985211271685,XKLKGBV486W,DE926128174381925920,WUKAGB9BWBI,Major performance sport public home bit deep.,9079.59,EUR,2021-07-26,07:00:26,False
6558377a-a6c1-458b-9724-7da1c0589298,DE401621429406564506,LZNNGBZ72FK,DE891209738244095399,YSTKGB0ICDE,Skill theory movement perform student sense chair.,6436.37,EUR,2021-02-11,02:14:06,False
8c18b7cb-0195-4557-b20f-f8009a3ab6d3,DE966695567249520856,MAULGBUDF8Z,DE092454678722689636,ZUSJGBIJ26R,Contain nothing three despite police reason against.,6896.61,USD,2021-12-11,12:13:37,False
7e7057de-8cfb-40fe-aaff-6cdc3866d6c5,DE645560710653200353,NBDRGBJQMNC,DE921698858206343590,PIFHGB1761Z,Fight then sure common what.,9633.49,EUR,2023-09-14,13:58:29,False
41d57ae0-07d1-4217-90df-52533313001b,DE035624646985103128,RESLGB6GVND,DE779648853672679940,JDDVGB1L99G,Officer shake move large eat recognize people policy.,6852.35,USD,2023-02-27,13:57:22,False
780a753b-f34d-492a-80b8-b229c40acda8,DE185119334591481729,GXBIGB9RZ75,DE525517280317957270,MAIWGBYGIDI,Rather wife sit decade report.,9308.16,USD,2020-03-25,15:51:58,False
4190592a-cf26-4aeb-8552-ddd9ebcdedd5,DE746486833522752368,VXMAGBNTZNZ,DE293609205955984106,XKEIGBF5OS3,Side majority explain attack.,9441.43,USD,2020-03-23,08:21:14,False
40d986e4-2b30-43ec-97e4-f934f1a213c3,DE492602418428685916,CWUDGBX3MP2,DE696035760041064603,KHYJGBDM82P,Project mention serious marriage produce finally town.,7173.33,EUR,2020-12-13,23:42:51,False
3400618e-1d68-44d8-aa09-23f24229c623,DE307174413117994096,BEPOGBHAUMI,DE465683012220773697,BIJYGBQ005H,Record behavior chair name.,4598.75,EUR,2023-09-26,03:47:12,False
ada63ff9-0646-49fa-891e-dd6c84441c73,DE936157213761022795,HAABGBGXL13,DE022228281098441465,NJFNGBQKA6R,Dog here military degree tree.,4081.97,USD,2024-04-07,05:11:59,False
a61c665c-6dd1-428d-8b58-1d9a3d5603de,DE392217302842484518,TFGSGBQQ0GD,DE692762589111205964,CALUGBTEJHJ,Buy impact role term community garden view magazine.,7597.45,EUR,2023-07-24,04:28:09,False
a526589e-4014-4823-be6c-22935840c9ec,DE735877171644957605,TYXXGBSI4WB,DE606957296929125770,EFYLGBGERHL,Short whose top wife word trial bed.,1869.45,EUR,2024-05-01,21:39:51,False
fac5bcdb-f2c2-4fa9-93d0-cd01a2eb6dcc,DE880537135045200821,ANFKGBSJYLP,DE899412477682140588,BXJXGBDY90U,Administration involve your weight top.,5407.18,EUR,2022-04-13,00:21:37,False
eaa39db1-7db2-4319-af20-aaeb49072501,DE081064974165871904,NEBCGB5HSV0,DE522203171268630009,KAQCGBC4KXV,Drop maintain kitchen artist major may.,9708.1,USD,2020-07-02,10:12:24,False
a449bda5-295d-466f-9774-8330587ad1f9,DE284973536511644178,OGRLGB8HU8M,DE382220744319996450,UWMGGBNQIGC,Space hot those.,6820.93,EUR,2022-05-23,05:39:05,False
d353549e-3829-494d-b2f3-53be4fa71dbe,DE546897062037487853,SLZDGBH9QW1,DE503644637974930600,IDFMGBO2KOY,Social air family past.,6162.0,USD,2020-08-14,20:52:33,False
3f67859c-bc42-4214-a2eb-c942df4447f1,DE365051534270236120,YLOFGBE8HC5,DE753416072481492817,WBCFGBY0RVK,Authority discover focus beautiful south data experience finally.,9344.47,EUR,2021-06-02,15:33:42,False
2e53326a-1854-4250-8e72-46fbb780927a,DE469049261371937397,CEGEGB0OV61,DE282955477314733299,SZBJGBU4CTZ,Both wind five we economy.,6990.19,USD,2020-06-20,16:29:33,False
ee8c8579-1d93-4e16-982c-2b8721560983,DE043176821715523115,UPPMGBUSZQV,DE026033207005494026,JNUXGBANDEW,From use sound ask attorney sign.,3814.15,EUR,2021-07-28,22:39:22,False
e5866adf-3ea0-4e28-8c87-65352f0c346a,DE010597013367855538,FDDZGBVY100,DE928246817544319922,TVQKGB53S7E,Bank situation ability rock.,4688.8,EUR,2022-07-14,00:48:46,False
